Purpose,Period,AccessMode,SegID,Direction,SegID_Dir,Mode,Name,LongName,RouteDir,LinkSeq,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT
All,pk,walk,2036_001.3,EB,2036_001.3_EB,      4.00,SF570,SF570,      2.00,      1.00,     30.00,      1.69,      1.69,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,2036_001.6,EB,2036_001.6_EB,      4.00,SF570,SF570,      2.00,      4.00,     30.00,      0.75,      0.41,      0.34,         0,         0,         0,         0,      0.23,      0.23,         0,         0,         0,         0,         0
All,pk,walk,2036_002.2,EB,2036_002.2_EB,      4.00,SF570,SF570,      2.00,      6.00,     30.00,      2.31,      2.31,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,pk,walk,2036_002.6,EB,2036_002.6_EB,      4.00,SF570,SF570,      2.00,      8.00,     30.00,      4.44,      4.44,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,pk,walk,2036_003.4,EB,2036_003.4_EB,      4.00,SF570,SF570,      2.00,     10.00,     30.00,      0.35,      0.09,      0.26,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,pk,walk,2104_000.0,NB,2104_000.0_NB,      4.00,SF570,SF570,      2.00,     18.00,     30.00,      3.16,      2.33,      0.83,         0,         0,         0,         0,      6.61,      6.61,         0,         0,         0,         0,         0
All,pk,walk,2104_000.8,EB,2104_000.8_EB,      4.00,SF570,SF570,      2.00,     24.00,     30.00,     46.14,      5.36,      3.77,         0,         0,     37.01,         0,      1.65,      1.06,      0.59,         0,         0,         0,         0
All,pk,walk,2104_001.2,EB,2104_001.2_EB,      4.00,SF570,SF570,      2.00,     28.00,     30.00,      1.84,      1.01,      0.83,         0,         0,         0,         0,      0.28,      0.28,         0,         0,         0,         0,         0
All,pk,walk,2104_001.7,EB,2104_001.7_EB,      4.00,SF570,SF570,      2.00,     29.00,     30.00,      0.07,      0.07,         0,         0,         0,         0,         0,      0.50,      0.50,         0,         0,         0,         0,         0
All,pk,walk,2104_002.2,EB,2104_002.2_EB,      4.00,SF570,SF570,      2.00,     32.00,     30.00,      4.61,      2.08,      2.53,         0,         0,         0,         0,      4.66,      4.66,         0,         0,         0,         0,         0
All,pk,walk,2104_002.7,EB,2104_002.7_EB,      4.00,SF570,SF570,      2.00,     33.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.80,      0.80,         0,         0,         0,         0,         0
All,pk,walk,0048_002.0,EB,0048_002.0_EB,      4.00,SF570,SF570,      2.00,     36.00,     30.00,      3.53,      2.98,      0.55,         0,         0,         0,         0,      8.61,      0.98,      7.63,         0,         0,         0,         0
All,pk,walk,0048_002.5,EB,0048_002.5_EB,      4.00,SF570,SF570,      2.00,     40.00,     30.00,      1.06,      0.94,      0.12,         0,         0,         0,         0,      3.82,      3.60,      0.22,         0,         0,         0,         0
All,pk,walk,2093_006.7,SB,2093_006.7_SB,      4.00,SF570,SF570,      2.00,     41.00,     30.00,      0.04,      0.04,         0,         0,         0,         0,         0,      1.10,      0.33,      0.77,         0,         0,         0,         0
All,pk,walk,UTA_3001,EB,UTA_3001_EB,      4.00,SF570,SF570,      2.00,     43.00,     30.00,         0,         0,         0,         0,         0,         0,         0,     41.55,      4.54,         0,         0,         0,     37.01,         0
All,pk,walk,UTA_0987,WB,UTA_0987_WB,      4.00,Santaquin_Exp,Santaquin_Exp,      1.00,      1.00,     30.00,     15.05,      0.91,         0,         0,         0,         0,     14.14,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0006_159.8,WB,0006_159.8_WB,      4.00,Santaquin_Exp,Santaquin_Exp,      1.00,     22.00,     30.00,      5.11,      0.64,         0,         0,         0,         0,      4.47,      1.44,      0.12,         0,         0,         0,         0,      1.32
All,pk,walk,0006_159.6,WB,0006_159.6_WB,      4.00,Santaquin_Exp,Santaquin_Exp,      1.00,     24.00,     30.00,      3.48,      1.74,         0,         0,         0,         0,      1.74,      0.06,      0.06,         0,         0,         0,         0,         0
All,pk,walk,0006_159.3,WB,0006_159.3_WB,      4.00,Santaquin_Exp,Santaquin_Exp,      1.00,     26.00,     30.00,      9.25,      2.57,         0,         0,         0,         0,      6.68,      3.31,      0.54,         0,         0,         0,         0,      2.77
All,pk,walk,2871_000.3,SB,2871_000.3_SB,      4.00,Santaquin_Exp,Santaquin_Exp,      1.00,     46.00,     30.00,     26.19,      7.39,         0,         0,         0,         0,     18.80,     10.54,      4.80,         0,         0,         0,         0,      5.74
All,pk,walk,2871_000.0,EB,2871_000.0_EB,      4.00,Santaquin_Exp,Santaquin_Exp,      1.00,     54.00,     30.00,      7.96,      0.97,         0,         0,         0,         0,      6.99,      8.33,      4.92,         0,         0,         0,         0,      3.41
All,pk,walk,MAG_6455,EB,MAG_6455_EB,      4.00,Santaquin_Exp,Santaquin_Exp,      1.00,     59.00,     30.00,     15.78,      0.99,         0,         0,         0,         0,     14.79,      1.73,      1.19,         0,         0,         0,         0,      0.54
All,pk,walk,undefined,NB,undefined,      4.00,Santaquin_Exp,Santaquin_Exp,      1.00,     66.00,     30.00,     42.72,      1.51,         0,         0,         0,         0,     41.21,      2.00,      1.63,         0,         0,         0,         0,      0.37
All,pk,walk,UTA_0987,EB,UTA_0987_EB,      4.00,Santaquin_Exp,Santaquin_Exp,      1.00,     89.00,     30.00,         0,         0,         0,         0,         0,         0,         0,     98.17,      3.48,         0,         0,         0,         0,     94.69
All,pk,walk,undefined,WB,undefined,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      1.00,      1.00,     15.00,      4.35,      0.82,      0.09,         0,         0,      3.44,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,2156_003.1,SB,2156_003.1_SB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      1.00,      2.00,     15.00,      1.56,      1.35,      0.21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,2205_000.0,SB,2205_000.0_SB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      1.00,      8.00,     15.00,      9.75,      8.94,      0.43,         0,         0,         0,      0.38,      0.26,      0.26,         0,         0,         0,         0,         0
All,pk,walk,2205_001.2,EB,2205_001.2_EB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      1.00,     11.00,     15.00,     20.87,      2.73,      0.12,         0,         0,         0,     18.02,      1.57,      0.59,         0,         0,         0,      0.98,         0
All,pk,walk,2080_000.0,EB,2080_000.0_EB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      1.00,     14.00,     15.00,     30.97,      2.75,      0.10,         0,         0,         0,     28.12,      5.92,      3.99,         0,         0,         0,      1.93,         0
All,pk,walk,2080_000.5,EB,2080_000.5_EB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      1.00,     16.00,     15.00,     45.11,      1.71,      0.11,         0,         0,      0.06,     43.23,      1.50,      1.17,         0,         0,         0,      0.33,         0
All,pk,walk,2080_001.0,EB,2080_001.0_EB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      1.00,     18.00,     15.00,     32.47,      1.62,      0.09,         0,         0,      0.05,     30.71,      0.64,      0.44,         0,         0,         0,      0.20,         0
All,pk,walk,2080_001.5,EB,2080_001.5_EB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      1.00,     20.00,     15.00,     59.86,      4.38,      0.21,         0,         0,      0.22,     55.05,      1.41,      1.41,         0,         0,         0,         0,         0
All,pk,walk,2080_002.0,EB,2080_002.0_EB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      1.00,     22.00,     15.00,     58.94,      3.04,      0.22,         0,         0,      0.19,     55.49,      2.20,      2.20,         0,         0,         0,         0,         0
All,pk,walk,2080_002.5,EB,2080_002.5_EB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      1.00,     25.00,     15.00,     32.55,      2.13,      0.17,         0,         0,      0.22,     30.03,      1.43,      1.43,         0,         0,         0,         0,         0
All,pk,walk,2080_003.0,EB,2080_003.0_EB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      1.00,     29.00,     15.00,      5.40,      0.05,         0,         0,         0,         0,      5.35,      6.90,      6.90,         0,         0,         0,         0,         0
All,pk,walk,UTA_0999,EB,UTA_0999_EB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      1.00,     34.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.22,      1.22,         0,         0,         0,         0,         0
All,pk,walk,UTA_0999,WB,UTA_0999_WB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      1.00,     35.00,     15.00,    117.04,         0,         0,         0,         0,         0,    117.04,    268.16,      1.78,         0,         0,         0,         0,    266.38
All,pk,walk,2080_003.9,EB,2080_003.9_EB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      1.00,     40.00,     15.00,      4.30,      0.09,         0,         0,         0,      4.21,         0,     36.63,      0.06,         0,         0,         0,         0,     36.57
All,pk,walk,2080_004.2,EB,2080_004.2_EB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      1.00,     45.00,     15.00,      0.09,      0.09,         0,         0,         0,         0,         0,     86.63,      6.87,         0,         0,         0,         0,     79.76
All,pk,walk,2080_004.6,EB,2080_004.6_EB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      1.00,     47.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      3.24,      0.96,      1.73,         0,         0,         0,      0.55
All,pk,walk,UTA_2004,SB,UTA_2004_SB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      1.00,     49.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      5.51,      0.40,         0,         0,         0,      4.95,      0.16
All,pk,walk,UTA_2004,NB,UTA_2004_NB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      2.00,      1.00,     15.00,      1.05,      0.56,         0,         0,         0,      0.49,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,2080_004.6,WB,2080_004.6_WB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      2.00,      4.00,     15.00,      1.86,      1.52,      0.34,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,2080_004.2,WB,2080_004.2_WB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      2.00,      6.00,     15.00,      1.03,      1.03,         0,         0,         0,         0,         0,      0.27,      0.27,         0,         0,         0,         0,         0
All,pk,walk,2093_002.7,SB,2093_002.7_SB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      2.00,     11.00,     15.00,     19.47,      0.03,         0,         0,         0,         0,     19.44,      0.17,      0.17,         0,         0,         0,         0,         0
All,pk,walk,UTA_0999,WB,UTA_0999_WB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      2.00,     16.00,     15.00,     69.25,      0.33,      0.04,         0,         0,         0,     68.88,     19.44,         0,         0,         0,         0,         0,     19.44
All,pk,walk,2093_002.7,NB,2093_002.7_NB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      2.00,     17.00,     15.00,      0.70,      0.70,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,2080_003.0,WB,2080_003.0_WB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      2.00,     24.00,     15.00,      2.08,      2.08,         0,         0,         0,         0,         0,      4.60,      0.17,         0,         0,         0,         0,      4.43
All,pk,walk,2080_002.5,WB,2080_002.5_WB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      2.00,     26.00,     15.00,      0.91,      0.89,         0,         0,         0,      0.02,         0,     16.95,      0.87,      0.04,         0,         0,      0.10,     15.94
All,pk,walk,2080_002.0,WB,2080_002.0_WB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      2.00,     29.00,     15.00,      1.39,      1.39,         0,         0,         0,         0,         0,     35.31,      1.51,      0.04,         0,         0,      0.07,     33.69
All,pk,walk,2080_001.5,WB,2080_001.5_WB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      2.00,     31.00,     15.00,      2.12,      2.02,         0,         0,         0,      0.10,         0,      9.29,      1.14,      0.09,         0,         0,      0.20,      7.86
All,pk,walk,2080_001.0,WB,2080_001.0_WB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      2.00,     33.00,     15.00,      5.72,      1.47,         0,         0,         0,      4.25,         0,      1.64,      0.53,      0.01,         0,         0,      0.04,      1.06
All,pk,walk,2080_000.5,WB,2080_000.5_WB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      2.00,     35.00,     15.00,      4.33,      1.94,         0,         0,         0,      2.39,         0,      1.22,      0.66,      0.02,         0,         0,      0.06,      0.48
All,pk,walk,2080_000.0,WB,2080_000.0_WB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      2.00,     37.00,     15.00,     19.31,      0.57,         0,         0,         0,     18.74,         0,     10.36,      6.06,      0.01,         0,         0,      0.02,      4.27
All,pk,walk,2205_001.2,WB,2205_001.2_WB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      2.00,     40.00,     15.00,      5.73,      0.49,         0,         0,         0,      5.24,         0,      1.91,      0.75,      0.04,         0,         0,         0,      1.12
All,pk,walk,2205_000.0,WB,2205_000.0_WB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      2.00,     46.00,     15.00,      0.26,      0.26,         0,         0,         0,         0,         0,      1.47,      1.38,      0.06,         0,         0,         0,      0.03
All,pk,walk,2156_003.1,EB,2156_003.1_EB,      4.00,ShldSego_3,Shields Lane/Sego Lily Drive,      2.00,     49.00,     15.00,      0.01,      0.01,         0,         0,         0,         0,         0,     32.56,      1.77,      0.05,         0,         0,     30.74,         0
All,pk,walk,2254_001.0,EB,2254_001.0_EB,      5.00,1700So,1700 South,      1.00,      5.00,     15.00,    109.90,         0,     84.31,     25.59,         0,         0,         0,      4.74,         0,      4.74,         0,         0,         0,         0
All,pk,walk,2254_002.2,EB,2254_002.2_EB,      5.00,1700So,1700 South,      1.00,      6.00,     15.00,      0.01,         0,      0.01,         0,         0,         0,         0,      4.27,         0,      4.27,         0,         0,         0,         0
All,pk,walk,2254_002.5,EB,2254_002.5_EB,      5.00,1700So,1700 South,      1.00,     11.00,     15.00,     30.15,         0,     23.63,      6.52,         0,         0,         0,      8.76,         0,      8.76,         0,         0,         0,         0
All,pk,walk,2254_003.1,EB,2254_003.1_EB,      5.00,1700So,1700 South,      1.00,     13.00,     15.00,     22.79,         0,     21.94,      0.85,         0,         0,         0,      7.04,         0,      7.04,         0,         0,         0,         0
All,pk,walk,2254_003.4,EB,2254_003.4_EB,      5.00,1700So,1700 South,      1.00,     14.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.33,         0,      1.33,         0,         0,         0,         0
All,pk,walk,2254_003.5,EB,2254_003.5_EB,      5.00,1700So,1700 South,      1.00,     16.00,     15.00,      9.06,         0,      9.06,         0,         0,         0,         0,      3.65,         0,      3.65,         0,         0,         0,         0
All,pk,walk,2254_003.7,EB,2254_003.7_EB,      5.00,1700So,1700 South,      1.00,     18.00,     15.00,     15.81,         0,      6.43,      9.38,         0,         0,         0,     64.79,         0,     31.82,     32.97,         0,         0,         0
All,pk,walk,2254_004.0,EB,2254_004.0_EB,      5.00,1700So,1700 South,      1.00,     20.00,     15.00,     12.90,         0,     12.90,         0,         0,         0,         0,      5.65,         0,      5.65,         0,         0,         0,         0
All,pk,walk,2254_004.3,EB,2254_004.3_EB,      5.00,1700So,1700 South,      1.00,     22.00,     15.00,     15.29,         0,     15.29,         0,         0,         0,         0,     19.86,         0,     19.70,      0.16,         0,         0,         0
All,pk,walk,2254_004.6,EB,2254_004.6_EB,      5.00,1700So,1700 South,      1.00,     24.00,     15.00,      8.97,         0,      8.97,         0,         0,         0,         0,      7.34,         0,      6.95,      0.39,         0,         0,         0
All,pk,walk,2254_004.9,EB,2254_004.9_EB,      5.00,1700So,1700 South,      1.00,     26.00,     15.00,      6.43,         0,      6.43,         0,         0,         0,         0,     15.18,         0,     14.24,      0.94,         0,         0,         0
All,pk,walk,2254_005.2,EB,2254_005.2_EB,      5.00,1700So,1700 South,      1.00,     28.00,     15.00,      4.08,         0,      4.08,         0,         0,         0,         0,     32.91,         0,     30.45,      2.46,         0,         0,         0
All,pk,walk,2254_005.5,EB,2254_005.5_EB,      5.00,1700So,1700 South,      1.00,     30.00,     15.00,      3.72,         0,      3.72,         0,         0,         0,         0,     10.92,         0,     10.12,      0.80,         0,         0,         0
All,pk,walk,2254_005.8,EB,2254_005.8_EB,      5.00,1700So,1700 South,      1.00,     35.00,     15.00,      4.88,         0,      4.88,         0,         0,         0,         0,     19.54,         0,     17.08,      2.46,         0,         0,         0
All,pk,walk,2254_006.4,EB,2254_006.4_EB,      5.00,1700So,1700 South,      1.00,     36.00,     15.00,      0.02,         0,      0.02,         0,         0,         0,         0,      3.08,         0,      3.08,         0,         0,         0,         0
All,pk,walk,2254_006.7,EB,2254_006.7_EB,      5.00,1700So,1700 South,      1.00,     38.00,     15.00,      0.31,         0,      0.31,         0,         0,         0,         0,     15.23,         0,     15.23,         0,         0,         0,         0
All,pk,walk,2254_007.0,EB,2254_007.0_EB,      5.00,1700So,1700 South,      1.00,     41.00,     15.00,      0.01,         0,      0.01,         0,         0,         0,         0,     20.08,         0,     17.90,      2.18,         0,         0,         0
All,pk,walk,2254_007.0,WB,2254_007.0_WB,      5.00,1700So,1700 South,      2.00,      2.00,     15.00,     17.95,         0,     16.15,      1.80,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,2254_006.7,WB,2254_006.7_WB,      5.00,1700So,1700 South,      2.00,      3.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,      0.01,         0,         0,         0,         0
All,pk,walk,2254_006.4,WB,2254_006.4_WB,      5.00,1700So,1700 South,      2.00,      5.00,     15.00,     10.82,         0,     10.82,         0,         0,         0,         0,      0.15,         0,      0.15,         0,         0,         0,         0
All,pk,walk,2254_005.8,WB,2254_005.8_WB,      5.00,1700So,1700 South,      2.00,      8.00,     15.00,     39.04,         0,     32.97,      6.07,         0,         0,         0,      1.00,         0,      1.00,         0,         0,         0,         0
All,pk,walk,2254_005.5,WB,2254_005.5_WB,      5.00,1700So,1700 South,      2.00,     11.00,     15.00,     26.49,         0,     19.99,      6.50,         0,         0,         0,      2.32,         0,      2.32,         0,         0,         0,         0
All,pk,walk,2254_005.2,WB,2254_005.2_WB,      5.00,1700So,1700 South,      2.00,     13.00,     15.00,     28.25,         0,     22.31,      5.94,         0,         0,         0,      8.94,         0,      8.94,         0,         0,         0,         0
All,pk,walk,2254_004.9,WB,2254_004.9_WB,      5.00,1700So,1700 South,      2.00,     15.00,     15.00,     23.34,         0,     19.18,      4.16,         0,         0,         0,      2.33,         0,      2.33,         0,         0,         0,         0
All,pk,walk,2254_004.6,WB,2254_004.6_WB,      5.00,1700So,1700 South,      2.00,     17.00,     15.00,     53.32,         0,     50.30,      3.02,         0,         0,         0,     10.39,         0,     10.39,         0,         0,         0,         0
All,pk,walk,2254_004.3,WB,2254_004.3_WB,      5.00,1700So,1700 South,      2.00,     19.00,     15.00,     13.98,         0,     12.08,      1.90,         0,         0,         0,      1.90,         0,      1.90,         0,         0,         0,         0
All,pk,walk,2254_004.0,WB,2254_004.0_WB,      5.00,1700So,1700 South,      2.00,     21.00,     15.00,     40.69,         0,     39.13,      1.56,         0,         0,         0,     16.57,         0,     16.57,         0,         0,         0,         0
All,pk,walk,2254_003.7,WB,2254_003.7_WB,      5.00,1700So,1700 South,      2.00,     23.00,     15.00,     17.29,         0,     17.29,         0,         0,         0,         0,     38.63,         0,     38.63,         0,         0,         0,         0
All,pk,walk,2254_003.5,WB,2254_003.5_WB,      5.00,1700So,1700 South,      2.00,     25.00,     15.00,     54.03,         0,     21.38,     32.65,         0,         0,         0,     38.43,         0,      7.49,     30.94,         0,         0,         0
All,pk,walk,2254_003.4,WB,2254_003.4_WB,      5.00,1700So,1700 South,      2.00,     27.00,     15.00,      5.59,         0,      5.59,         0,         0,         0,         0,      4.12,         0,      4.12,         0,         0,         0,         0
All,pk,walk,2254_003.1,WB,2254_003.1_WB,      5.00,1700So,1700 South,      2.00,     30.00,     15.00,     10.01,         0,     10.01,         0,         0,         0,         0,      9.55,         0,      9.55,         0,         0,         0,         0
All,pk,walk,2254_002.5,WB,2254_002.5_WB,      5.00,1700So,1700 South,      2.00,     33.00,     15.00,     20.83,         0,     20.83,         0,         0,         0,         0,     50.13,         0,     44.10,      6.03,         0,         0,         0
All,pk,walk,2254_002.2,WB,2254_002.2_WB,      5.00,1700So,1700 South,      2.00,     35.00,     15.00,      0.41,         0,      0.41,         0,         0,         0,         0,     60.33,         0,     49.82,     10.51,         0,         0,         0
All,pk,walk,2254_001.0,WB,2254_001.0_WB,      5.00,1700So,1700 South,      2.00,     41.00,     15.00,      1.79,         0,      1.79,         0,         0,         0,         0,    119.03,         0,    102.91,     16.12,         0,         0,         0
All,pk,walk,undefined,EB,undefined,      5.00,300W,300 West Corridor,      1.00,      1.00,     10.00,    352.99,         0,    151.40,      0.08,         0,         0,    201.51,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,2330_003.0,EB,2330_003.0_EB,      5.00,300W,300 West Corridor,      1.00,      4.00,     10.00,     98.32,         0,     97.96,         0,         0,      0.36,         0,      0.71,         0,      0.71,         0,         0,         0,         0
All,pk,walk,0089_379.8,SB,0089_379.8_SB,      5.00,300W,300 West Corridor,      1.00,      7.00,     10.00,    154.50,         0,    147.30,      6.36,      0.67,      0.17,         0,      4.53,         0,      4.53,         0,         0,         0,         0
All,pk,walk,0089_379.5,SB,0089_379.5_SB,      5.00,300W,300 West Corridor,      1.00,     11.00,     10.00,     68.95,         0,     68.79,         0,         0,      0.16,         0,     27.53,         0,     17.52,         0,         0,         0,     10.01
All,pk,walk,0089_379.4,SB,0089_379.4_SB,      5.00,300W,300 West Corridor,      1.00,     13.00,     10.00,    102.00,         0,     76.25,     15.33,         0,     10.42,         0,     35.03,         0,     33.08,      1.82,      0.13,         0,         0
All,pk,walk,0089_379.2,SB,0089_379.2_SB,      5.00,300W,300 West Corridor,      1.00,     15.00,     10.00,     38.75,         0,     38.75,         0,         0,         0,         0,     77.08,         0,     50.94,      0.05,      0.10,         0,     25.99
All,pk,walk,2128_008.2,SB,2128_008.2_SB,      5.00,300W,300 West Corridor,      1.00,     17.00,     10.00,     49.16,         0,     47.42,         0,         0,      1.74,         0,    140.22,         0,    112.41,      0.08,      0.17,         0,     27.56
All,pk,walk,2128_008.1,SB,2128_008.1_SB,      5.00,300W,300 West Corridor,      1.00,     19.00,     10.00,     50.04,         0,     45.35,         0,         0,      4.69,         0,    185.35,         0,    117.69,      6.96,      0.12,      3.43,     57.15
All,pk,walk,2128_007.9,SB,2128_007.9_SB,      5.00,300W,300 West Corridor,      1.00,     21.00,     10.00,     23.61,         0,     23.06,         0,         0,      0.55,         0,     62.50,         0,     38.88,      2.59,      0.03,      0.98,     20.02
All,pk,walk,2128_007.8,SB,2128_007.8_SB,      5.00,300W,300 West Corridor,      1.00,     23.00,     10.00,     44.16,         0,     44.16,         0,         0,         0,         0,     75.99,         0,     59.57,      2.46,      0.03,      0.72,     13.21
All,pk,walk,2128_007.1,SB,2128_007.1_SB,      5.00,300W,300 West Corridor,      1.00,     30.00,     10.00,     75.26,         0,     75.26,         0,         0,         0,         0,    100.39,         0,     83.86,      2.23,      0.02,      1.07,     13.21
All,pk,walk,2128_006.5,SB,2128_006.5_SB,      5.00,300W,300 West Corridor,      1.00,     32.00,     10.00,     75.78,         0,     71.94,         0,         0,      3.84,         0,     71.55,         0,     62.81,      1.19,      0.01,      1.00,      6.54
All,pk,walk,2128_005.9,SB,2128_005.9_SB,      5.00,300W,300 West Corridor,      1.00,     34.00,     10.00,      1.97,         0,      1.97,         0,         0,         0,         0,    156.02,         0,    138.23,      3.38,      0.04,      2.77,     11.60
All,pk,walk,0201_017.5,EB,0201_017.5_EB,      5.00,300W,300 West Corridor,      1.00,     35.00,     10.00,      0.46,         0,      0.46,         0,         0,         0,         0,     17.94,         0,     15.01,      0.31,         0,      0.04,      2.58
All,pk,walk,UTA_2013,WB,UTA_2013_WB,      5.00,300W,300 West Corridor,      1.00,     37.00,     10.00,         0,         0,         0,         0,         0,         0,         0,    181.11,         0,    154.81,      0.71,      0.04,     11.92,     13.63
All,pk,walk,UTA_2013,EB,UTA_2013_EB,      5.00,300W,300 West Corridor,      2.00,      1.00,     10.00,     71.10,         0,     32.57,      0.36,         0,     38.17,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0201_017.5,WB,0201_017.5_WB,      5.00,300W,300 West Corridor,      2.00,      2.00,     10.00,    133.03,         0,    133.00,      0.03,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,2128_005.9,NB,2128_005.9_NB,      5.00,300W,300 West Corridor,      2.00,      5.00,     10.00,    125.53,         0,    119.66,      1.67,         0,      0.33,      3.87,      9.65,         0,      9.65,         0,         0,         0,         0
All,pk,walk,2128_006.5,NB,2128_006.5_NB,      5.00,300W,300 West Corridor,      2.00,      7.00,     10.00,    452.45,         0,    425.26,      8.37,         0,      6.22,     12.60,     20.69,         0,     19.21,         0,         0,      1.48,         0
All,pk,walk,2128_007.1,NB,2128_007.1_NB,      5.00,300W,300 West Corridor,      2.00,     12.00,     10.00,    489.86,         0,    461.98,      8.51,         0,      7.06,     12.31,     32.83,         0,     32.83,         0,         0,         0,         0
All,pk,walk,2128_007.6,NB,2128_007.6_NB,      5.00,300W,300 West Corridor,      2.00,     13.00,     10.00,     20.69,         0,     20.69,         0,         0,         0,         0,      2.70,         0,      2.70,         0,         0,         0,         0
All,pk,walk,2128_007.8,NB,2128_007.8_NB,      5.00,300W,300 West Corridor,      2.00,     16.00,     10.00,    286.71,         0,    264.67,      9.50,         0,      3.10,      9.44,     38.08,         0,     38.08,         0,         0,         0,         0
All,pk,walk,2128_007.9,NB,2128_007.9_NB,      5.00,300W,300 West Corridor,      2.00,     18.00,     10.00,    126.19,         0,    110.70,      7.29,         0,      3.12,      5.08,     35.99,         0,     35.51,         0,         0,      0.48,         0
All,pk,walk,2128_008.1,NB,2128_008.1_NB,      5.00,300W,300 West Corridor,      2.00,     20.00,     10.00,    135.82,         0,    122.34,      5.94,         0,      2.26,      5.28,    144.62,         0,    132.59,         0,         0,     12.03,         0
All,pk,walk,2128_008.2,NB,2128_008.2_NB,      5.00,300W,300 West Corridor,      2.00,     22.00,     10.00,     62.94,         0,     62.93,      0.01,         0,         0,         0,    281.06,         0,    266.31,         0,         0,     14.75,         0
All,pk,walk,0089_379.2,NB,0089_379.2_NB,      5.00,300W,300 West Corridor,      2.00,     24.00,     10.00,     25.28,         0,     25.27,      0.01,         0,         0,         0,    143.51,         0,    143.51,         0,         0,         0,         0
All,pk,walk,0089_379.4,NB,0089_379.4_NB,      5.00,300W,300 West Corridor,      2.00,     26.00,     10.00,      3.97,         0,      3.97,         0,         0,         0,         0,    297.28,         0,    293.24,         0,         0,      4.04,         0
All,pk,walk,0089_379.5,NB,0089_379.5_NB,      5.00,300W,300 West Corridor,      2.00,     30.00,     10.00,      9.02,         0,      8.96,      0.06,         0,         0,         0,    462.45,         0,    397.08,     39.04,         0,     26.33,         0
