Purpose,Period,AccessMode,SegID,Direction,SegID_Dir,Mode,Name,LongName,RouteDir,LinkSeq,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT
All,pk,walk,0089_410.7,NB,0089_410.7_NB,      4.00,O612,O612,      2.00,     15.00,     15.00,      5.66,      5.23,         0,      0.12,      0.31,         0,         0,      0.28,      0.28,         0,         0,         0,         0,         0
All,pk,walk,0089_411.1,NB,0089_411.1_NB,      4.00,O612,O612,      2.00,     16.00,     15.00,     11.43,     10.81,         0,      0.26,      0.36,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0089_411.3,NB,0089_411.3_NB,      4.00,O612,O612,      2.00,     17.00,     15.00,      9.81,      9.81,         0,         0,         0,         0,         0,      2.22,      2.22,         0,         0,         0,         0,         0
All,pk,walk,0089_411.7,NB,0089_411.7_NB,      4.00,O612,O612,      2.00,     21.00,     15.00,     18.42,     15.05,         0,      0.47,      2.90,         0,         0,      9.33,      9.33,         0,         0,         0,         0,         0
All,pk,walk,0089_412.2,NB,0089_412.2_NB,      4.00,O612,O612,      2.00,     22.00,     15.00,      2.59,      2.59,         0,         0,         0,         0,         0,      9.28,      9.28,         0,         0,         0,         0,         0
All,pk,walk,0089_412.4,NB,0089_412.4_NB,      4.00,O612,O612,      2.00,     25.00,     15.00,     24.64,     23.47,         0,      0.54,      0.63,         0,         0,     10.65,     10.65,         0,         0,         0,         0,         0
All,pk,walk,0089_412.9,NB,0089_412.9_NB,      4.00,O612,O612,      2.00,     26.00,     15.00,      5.13,      5.13,         0,         0,         0,         0,         0,      2.71,      2.71,         0,         0,         0,         0,         0
All,pk,walk,0089_413.1,NB,0089_413.1_NB,      4.00,O612,O612,      2.00,     28.00,     15.00,     13.70,     13.48,         0,      0.12,      0.10,         0,         0,      5.92,      5.92,         0,         0,         0,         0,         0
All,pk,walk,0089_413.3,NB,0089_413.3_NB,      4.00,O612,O612,      2.00,     30.00,     15.00,      6.62,      6.62,         0,         0,         0,         0,         0,      8.84,      8.84,         0,         0,         0,         0,         0
All,pk,walk,0089_413.6,NB,0089_413.6_NB,      4.00,O612,O612,      2.00,     32.00,     15.00,      6.90,      5.39,         0,      1.51,         0,         0,         0,     52.02,     44.52,         0,      2.06,      5.44,         0,         0
All,pk,walk,0089_413.9,NB,0089_413.9_NB,      4.00,O612,O612,      2.00,     34.00,     15.00,      4.09,      4.09,         0,         0,         0,         0,         0,     18.47,     18.47,         0,         0,         0,         0,         0
All,pk,walk,0089_414.2,NB,0089_414.2_NB,      4.00,O612,O612,      2.00,     35.00,     15.00,      0.62,      0.62,         0,         0,         0,         0,         0,      4.81,      4.32,         0,      0.49,         0,         0,         0
All,pk,walk,0089_414.4,NB,0089_414.4_NB,      4.00,O612,O612,      2.00,     36.00,     15.00,      3.77,      3.77,         0,         0,         0,         0,         0,      2.72,      2.72,         0,         0,         0,         0,         0
All,pk,walk,0089_414.5,NB,0089_414.5_NB,      4.00,O612,O612,      2.00,     38.00,     15.00,      1.20,      1.20,         0,         0,         0,         0,         0,      3.50,      3.50,         0,         0,         0,         0,         0
All,pk,walk,0089_414.9,NB,0089_414.9_NB,      4.00,O612,O612,      2.00,     42.00,     15.00,      6.16,      6.16,         0,         0,         0,         0,         0,      9.44,      9.44,         0,         0,         0,         0,         0
All,pk,walk,0089_415.4,NB,0089_415.4_NB,      4.00,O612,O612,      2.00,     45.00,     15.00,      3.97,      3.97,         0,         0,         0,         0,         0,     11.86,     11.86,         0,         0,         0,         0,         0
All,pk,walk,0089_415.9,NB,0089_415.9_NB,      4.00,O612,O612,      2.00,     47.00,     15.00,      2.21,      2.21,         0,         0,         0,         0,         0,      3.81,      3.81,         0,         0,         0,         0,         0
All,pk,walk,0235_000.0,NB,0235_000.0_NB,      4.00,O612,O612,      2.00,     49.00,     15.00,      3.86,      3.86,         0,         0,         0,         0,         0,      6.71,      6.71,         0,         0,         0,         0,         0
All,pk,walk,0235_000.5,NB,0235_000.5_NB,      4.00,O612,O612,      2.00,     50.00,     15.00,      1.05,      1.05,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,pk,walk,0235_001.1,NB,0235_001.1_NB,      4.00,O612,O612,      2.00,     51.00,     15.00,      3.05,      3.05,         0,         0,         0,         0,         0,      7.82,      7.82,         0,         0,         0,         0,         0
All,pk,walk,0235_001.2,NB,0235_001.2_NB,      4.00,O612,O612,      2.00,     53.00,     15.00,      2.21,      2.21,         0,         0,         0,         0,         0,      2.21,      2.20,         0,      0.01,         0,         0,         0
All,pk,walk,0235_002.0,NB,0235_002.0_NB,      4.00,O612,O612,      2.00,     54.00,     15.00,      0.87,      0.87,         0,         0,         0,         0,         0,      5.00,      4.71,         0,      0.29,         0,         0,         0
All,pk,walk,0235_002.6,NB,0235_002.6_NB,      4.00,O612,O612,      2.00,     57.00,     15.00,      1.26,      1.26,         0,         0,         0,         0,         0,      8.10,      7.67,         0,      0.43,         0,         0,         0
All,pk,walk,3456_000.0,NB,3456_000.0_NB,      4.00,O612,O612,      2.00,     59.00,     15.00,      0.06,      0.06,         0,         0,         0,         0,         0,      3.00,      2.82,         0,      0.18,         0,         0,         0
All,pk,walk,3456_000.5,NB,3456_000.5_NB,      4.00,O612,O612,      2.00,     62.00,     15.00,      0.08,      0.08,         0,         0,         0,         0,         0,      0.86,      0.82,         0,      0.04,         0,         0,         0
All,pk,walk,3462_001.3,EB,3462_001.3_EB,      4.00,O612,O612,      2.00,     64.00,     15.00,      0.52,      0.52,         0,         0,         0,         0,         0,      0.78,      0.77,         0,      0.01,         0,         0,         0
All,pk,walk,3462_001.9,EB,3462_001.9_EB,      4.00,O612,O612,      2.00,     67.00,     15.00,      0.27,      0.27,         0,         0,         0,         0,         0,      1.00,      0.97,         0,      0.03,         0,         0,         0
All,pk,walk,3453_000.0,SB,3453_000.0_SB,      4.00,O612,O612,      2.00,     69.00,     15.00,      0.28,      0.28,         0,         0,         0,         0,         0,      0.80,      0.79,         0,      0.01,         0,         0,         0
All,pk,walk,3452_000.7,WB,3452_000.7_WB,      4.00,O612,O612,      2.00,     71.00,     15.00,      0.02,      0.02,         0,         0,         0,         0,         0,      0.30,      0.30,         0,         0,         0,         0,         0
All,pk,walk,3452_000.6,WB,3452_000.6_WB,      4.00,O612,O612,      2.00,     74.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.34,      0.34,         0,         0,         0,         0,         0
All,pk,walk,3452_000.0,WB,3452_000.0_WB,      4.00,O612,O612,      2.00,     75.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.22,      0.22,         0,         0,         0,         0,         0
All,pk,walk,0134_011.3,EB,0134_011.3_EB,      4.00,O613,O613,      1.00,      2.00,     60.00,      0.11,      0.11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,3368_004.0,SB,3368_004.0_SB,      4.00,O613,O613,      1.00,      6.00,     60.00,      1.65,      1.48,         0,      0.06,         0,         0,      0.11,      0.06,      0.06,         0,         0,         0,         0,         0
All,pk,walk,3368_002.7,SB,3368_002.7_SB,      4.00,O613,O613,      1.00,      8.00,     60.00,      6.26,      4.27,         0,      0.80,      0.04,         0,      1.15,      0.04,      0.04,         0,         0,         0,         0,         0
All,pk,walk,3368_001.7,SB,3368_001.7_SB,      4.00,O613,O613,      1.00,     10.00,     60.00,      0.41,      0.31,         0,      0.05,         0,         0,      0.05,      0.14,      0.14,         0,         0,         0,         0,         0
All,pk,walk,3368_001.2,SB,3368_001.2_SB,      4.00,O613,O613,      1.00,     11.00,     60.00,      1.86,      1.30,         0,      0.16,      0.01,         0,      0.39,      0.83,      0.83,         0,         0,         0,         0,         0
All,pk,walk,0039_004.3,EB,0039_004.3_EB,      4.00,O613,O613,      1.00,     13.00,     60.00,      0.39,      0.20,         0,      0.02,         0,         0,      0.17,      0.17,      0.17,         0,         0,         0,         0,         0
All,pk,walk,0039_005.1,EB,0039_005.1_EB,      4.00,O613,O613,      1.00,     15.00,     60.00,      0.82,      0.81,         0,         0,         0,         0,      0.01,      0.65,      0.65,         0,         0,         0,         0,         0
All,pk,walk,0039_006.0,EB,0039_006.0_EB,      4.00,O613,O613,      1.00,     16.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.10,      0.10,         0,         0,         0,         0,         0
All,pk,walk,0039_006.1,EB,0039_006.1_EB,      4.00,O613,O613,      1.00,     17.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.27,      0.27,         0,         0,         0,         0,         0
All,pk,walk,0089_414.9,SB,0089_414.9_SB,      4.00,O613,O613,      1.00,     21.00,     60.00,      9.13,      3.16,         0,         0,      0.37,         0,      5.60,      0.40,      0.40,         0,         0,         0,         0,         0
All,pk,walk,0089_414.5,SB,0089_414.5_SB,      4.00,O613,O613,      1.00,     23.00,     60.00,      0.43,      0.43,         0,         0,         0,         0,         0,      0.13,      0.13,         0,         0,         0,         0,         0
All,pk,walk,0089_414.4,SB,0089_414.4_SB,      4.00,O613,O613,      1.00,     24.00,     60.00,      0.01,      0.01,         0,         0,         0,         0,         0,      0.23,      0.23,         0,         0,         0,         0,         0
All,pk,walk,0089_414.2,SB,0089_414.2_SB,      4.00,O613,O613,      1.00,     26.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.61,      0.61,         0,         0,         0,         0,         0
All,pk,walk,3412_000.3,WB,3412_000.3_WB,      4.00,O613,O613,      1.00,     27.00,     60.00,      2.91,      1.06,         0,         0,      0.09,         0,      1.76,      1.87,      1.87,         0,         0,         0,         0,         0
All,pk,walk,3412_000.1,WB,3412_000.1_WB,      4.00,O613,O613,      1.00,     29.00,     60.00,      0.40,      0.40,         0,         0,         0,         0,         0,      0.62,      0.62,         0,         0,         0,         0,         0
All,pk,walk,0204_002.1,SB,0204_002.1_SB,      4.00,O613,O613,      1.00,     33.00,     60.00,      1.20,      0.07,         0,         0,      0.04,         0,      1.09,      0.91,      0.91,         0,         0,         0,         0,         0
All,pk,walk,UTA_1008,WB,UTA_1008_WB,      4.00,O613,O613,      1.00,     35.00,     60.00,         0,         0,         0,         0,         0,         0,         0,     18.58,      6.59,         0,      1.09,      0.56,         0,     10.34
All,pk,walk,UTA_1008,EB,UTA_1008_EB,      4.00,O613,O613,      2.00,      1.00,     60.00,     10.94,      4.79,         0,      2.94,         0,         0,      3.21,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,3412_000.0,EB,3412_000.0_EB,      4.00,O613,O613,      2.00,      4.00,     60.00,      0.05,      0.05,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,pk,walk,3412_000.3,EB,3412_000.3_EB,      4.00,O613,O613,      2.00,      8.00,     60.00,      0.38,      0.38,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0089_414.2,NB,0089_414.2_NB,      4.00,O613,O613,      2.00,     10.00,     60.00,      1.45,      1.45,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,pk,walk,0089_414.4,NB,0089_414.4_NB,      4.00,O613,O613,      2.00,     11.00,     60.00,      1.06,      1.06,         0,         0,         0,         0,         0,      0.74,      0.20,         0,         0,         0,         0,      0.54
All,pk,walk,0089_414.5,NB,0089_414.5_NB,      4.00,O613,O613,      2.00,     14.00,     60.00,      1.05,      1.05,         0,         0,         0,         0,         0,      0.91,      0.10,         0,      0.26,         0,         0,      0.55
All,pk,walk,0089_414.9,NB,0089_414.9_NB,      4.00,O613,O613,      2.00,     17.00,     60.00,      1.64,      1.64,         0,         0,         0,         0,         0,      0.58,      0.58,         0,         0,         0,         0,         0
All,pk,walk,0039_006.2,WB,0039_006.2_WB,      4.00,O613,O613,      2.00,     18.00,     60.00,      0.38,      0.38,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,pk,walk,0039_006.0,WB,0039_006.0_WB,      4.00,O613,O613,      2.00,     20.00,     60.00,      0.27,      0.27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0039_005.1,WB,0039_005.1_WB,      4.00,O613,O613,      2.00,     22.00,     60.00,      0.81,      0.81,         0,         0,         0,         0,         0,      0.66,      0.66,         0,         0,         0,         0,         0
All,pk,walk,0039_004.3,WB,0039_004.3_WB,      4.00,O613,O613,      2.00,     24.00,     60.00,      0.01,      0.01,         0,         0,         0,         0,         0,      5.08,      1.51,         0,      1.90,         0,         0,      1.67
All,pk,walk,3368_001.2,NB,3368_001.2_NB,      4.00,O613,O613,      2.00,     25.00,     60.00,      0.03,      0.03,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,pk,walk,3368_001.7,NB,3368_001.7_NB,      4.00,O613,O613,      2.00,     27.00,     60.00,      0.11,      0.11,         0,         0,         0,         0,         0,      5.46,      5.14,         0,      0.21,         0,         0,      0.11
All,pk,walk,3368_002.7,NB,3368_002.7_NB,      4.00,O613,O613,      2.00,     29.00,     60.00,      0.33,      0.33,         0,         0,         0,         0,         0,      0.68,      0.54,         0,      0.10,         0,         0,      0.04
All,pk,walk,3368_004.0,NB,3368_004.0_NB,      4.00,O613,O613,      2.00,     32.00,     60.00,      0.22,      0.22,         0,         0,         0,         0,         0,      4.21,      3.44,         0,      0.47,         0,         0,      0.30
All,pk,walk,0134_011.3,WB,0134_011.3_WB,      4.00,O613,O613,      2.00,     35.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.29,      0.29,         0,         0,         0,         0,         0
All,pk,walk,3434_000.4,WB,3434_000.4_WB,      4.00,O625,O625,      1.00,      1.00,     40.00,      7.11,      7.11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0235_000.0,SB,0235_000.0_SB,      4.00,O625,O625,      1.00,      3.00,     40.00,     13.59,     13.59,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,pk,walk,3432_001.0,EB,3432_001.0_EB,      4.00,O625,O625,      1.00,      5.00,     40.00,     17.45,     17.45,         0,         0,         0,         0,         0,      0.27,      0.27,         0,         0,         0,         0,         0
All,pk,walk,3432_001.7,EB,3432_001.7_EB,      4.00,O625,O625,      1.00,      7.00,     40.00,      3.69,      3.32,         0,         0,      0.37,         0,         0,      0.26,      0.26,         0,         0,         0,         0,         0
All,pk,walk,3438_000.9,SB,3438_000.9_SB,      4.00,O625,O625,      1.00,      9.00,     40.00,      8.51,      7.48,         0,      0.62,      0.41,         0,         0,      0.50,      0.50,         0,         0,         0,         0,         0
All,pk,walk,3438_000.7,SB,3438_000.7_SB,      4.00,O625,O625,      1.00,     10.00,     40.00,      1.96,      1.51,         0,      0.01,      0.44,         0,         0,      0.29,      0.29,         0,         0,         0,         0,         0
All,pk,walk,3438_000.5,SB,3438_000.5_SB,      4.00,O625,O625,      1.00,     11.00,     40.00,     11.18,      9.77,         0,      0.32,      1.09,         0,         0,      1.00,      1.00,         0,         0,         0,         0,         0
All,pk,walk,3438_000.0,SB,3438_000.0_SB,      4.00,O625,O625,      1.00,     14.00,     40.00,      5.78,      4.19,         0,      1.08,      0.51,         0,         0,      0.34,      0.34,         0,         0,         0,         0,         0
All,pk,walk,0203_005.4,SB,0203_005.4_SB,      4.00,O625,O625,      1.00,     17.00,     40.00,     11.60,      8.38,         0,      1.84,      1.38,         0,         0,      2.09,      2.09,         0,         0,         0,         0,         0
All,pk,walk,0203_005.1,SB,0203_005.1_SB,      4.00,O625,O625,      1.00,     22.00,     40.00,      1.34,      1.24,         0,         0,      0.10,         0,         0,      1.55,      1.55,         0,         0,         0,         0,         0
All,pk,walk,0203_004.8,SB,0203_004.8_SB,      4.00,O625,O625,      1.00,     23.00,     40.00,         0,         0,         0,         0,         0,         0,         0,      0.57,      0.57,         0,         0,         0,         0,         0
All,pk,walk,0203_004.5,SB,0203_004.5_SB,      4.00,O625,O625,      1.00,     25.00,     40.00,      3.31,      3.31,         0,         0,         0,         0,         0,      4.54,      0.66,         0,      3.88,         0,         0,         0
All,pk,walk,0203_004.2,SB,0203_004.2_SB,      4.00,O625,O625,      1.00,     27.00,     40.00,      1.58,      1.58,         0,         0,         0,         0,         0,      4.85,      0.55,         0,         0,      4.30,         0,         0
All,pk,walk,0203_003.9,SB,0203_003.9_SB,      4.00,O625,O625,      1.00,     31.00,     40.00,      0.15,      0.15,         0,         0,         0,         0,         0,      0.12,      0.12,         0,         0,         0,         0,         0
All,pk,walk,3392_000.0,EB,3392_000.0_EB,      4.00,O625,O625,      1.00,     32.00,     40.00,         0,         0,         0,         0,         0,         0,         0,      0.58,      0.58,         0,         0,         0,         0,         0
All,pk,walk,3392_000.0,WB,3392_000.0_WB,      4.00,O625,O625,      1.00,     34.00,     40.00,      0.11,      0.11,         0,         0,         0,         0,         0,      0.30,      0.30,         0,         0,         0,         0,         0
All,pk,walk,0203_003.1,SB,0203_003.1_SB,      4.00,O625,O625,      1.00,     38.00,     40.00,      9.85,      9.85,         0,         0,         0,         0,         0,      1.03,      1.03,         0,         0,         0,         0,         0
All,pk,walk,3354_002.6,EB,3354_002.6_EB,      4.00,O625,O625,      1.00,     39.00,     40.00,         0,         0,         0,         0,         0,         0,         0,      0.39,      0.39,         0,         0,         0,         0,         0
All,pk,walk,3354_002.6,WB,3354_002.6_WB,      4.00,O625,O625,      1.00,     41.00,     40.00,      1.86,      1.86,         0,         0,         0,         0,         0,      1.41,      1.41,         0,         0,         0,         0,         0
All,pk,walk,0203_002.3,SB,0203_002.3_SB,      4.00,O625,O625,      1.00,     44.00,     40.00,      2.52,      2.52,         0,         0,         0,         0,         0,     72.27,     72.27,         0,         0,         0,         0,         0
All,pk,walk,0203_001.8,SB,0203_001.8_SB,      4.00,O625,O625,      1.00,     46.00,     40.00,      0.37,      0.37,         0,         0,         0,         0,         0,      3.48,      3.48,         0,         0,         0,         0,         0
All,pk,walk,0203_001.6,SB,0203_001.6_SB,      4.00,O625,O625,      1.00,     48.00,     40.00,      0.12,      0.12,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,pk,walk,0203_000.5,SB,0203_000.5_SB,      4.00,O625,O625,      1.00,     53.00,     40.00,      0.80,      0.67,         0,      0.13,         0,         0,         0,      1.22,      1.15,         0,      0.07,         0,         0,         0
All,pk,walk,0203_000.0,SB,0203_000.0_SB,      4.00,O625,O625,      1.00,     54.00,     40.00,      0.09,      0.09,         0,         0,         0,         0,         0,      2.42,      2.37,         0,      0.05,         0,         0,         0
All,pk,walk,0089_408.4,WB,0089_408.4_WB,      4.00,O625,O625,      1.00,     58.00,     40.00,      0.96,      0.96,         0,         0,         0,         0,         0,      1.98,      1.97,         0,      0.01,         0,         0,         0
All,pk,walk,0089_409.3,WB,0089_409.3_WB,      4.00,O625,O625,      1.00,     59.00,     40.00,      0.02,      0.02,         0,         0,         0,         0,         0,      0.25,      0.25,         0,         0,         0,         0,         0
All,pk,walk,0089_409.3,EB,0089_409.3_EB,      4.00,O625,O625,      1.00,     60.00,     40.00,      6.36,      5.93,         0,      0.01,      0.42,         0,         0,      1.45,      1.45,         0,         0,         0,         0,         0
All,pk,walk,0089_408.4,SB,0089_408.4_SB,      4.00,O625,O625,      1.00,     63.00,     40.00,      6.97,      6.97,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,pk,walk,undefined,NB,undefined,      4.00,O625,O625,      1.00,     65.00,     40.00,     16.82,     15.46,         0,      0.52,      0.84,         0,         0,      1.91,      1.91,         0,         0,         0,         0,         0
All,pk,walk,0203_000.5,NB,0203_000.5_NB,      4.00,O625,O625,      1.00,     69.00,     40.00,      8.87,      8.68,         0,      0.19,         0,         0,         0,      2.26,      1.00,         0,         0,      1.26,         0,         0
All,pk,walk,0203_001.6,NB,0203_001.6_NB,      4.00,O625,O625,      1.00,     73.00,     40.00,     13.36,     13.36,         0,         0,         0,         0,         0,      1.38,      0.67,         0,      0.71,         0,         0,         0
All,pk,walk,0203_001.8,NB,0203_001.8_NB,      4.00,O625,O625,      1.00,     75.00,     40.00,      2.11,      2.11,         0,         0,         0,         0,         0,      2.46,      2.46,         0,         0,         0,         0,         0
All,pk,walk,0203_002.3,NB,0203_002.3_NB,      4.00,O625,O625,      1.00,     77.00,     40.00,      1.19,      1.19,         0,         0,         0,         0,         0,     45.72,     45.72,         0,         0,         0,         0,         0
All,pk,walk,3354_002.6,EB,3354_002.6_EB,      4.00,O625,O625,      1.00,     78.00,     40.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,pk,walk,3354_002.6,WB,3354_002.6_WB,      4.00,O625,O625,      1.00,     80.00,     40.00,      0.10,      0.10,         0,         0,         0,         0,         0,      0.39,      0.39,         0,         0,         0,         0,         0
All,pk,walk,0203_003.1,NB,0203_003.1_NB,      4.00,O625,O625,      1.00,     84.00,     40.00,      1.15,      1.15,         0,         0,         0,         0,         0,      0.57,      0.57,         0,         0,         0,         0,         0
All,pk,walk,3392_000.0,EB,3392_000.0_EB,      4.00,O625,O625,      1.00,     85.00,     40.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,pk,walk,3392_000.0,WB,3392_000.0_WB,      4.00,O625,O625,      1.00,     87.00,     40.00,      0.69,      0.69,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,pk,walk,0203_003.9,NB,0203_003.9_NB,      4.00,O625,O625,      1.00,     90.00,     40.00,      0.34,      0.34,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,pk,walk,0203_004.2,NB,0203_004.2_NB,      4.00,O625,O625,      1.00,     92.00,     40.00,      0.01,      0.01,         0,         0,         0,         0,         0,      0.09,      0.09,         0,         0,         0,         0,         0
All,pk,walk,0203_004.5,NB,0203_004.5_NB,      4.00,O625,O625,      1.00,     94.00,     40.00,      0.57,      0.57,         0,         0,         0,         0,         0,      0.16,      0.16,         0,         0,         0,         0,         0
All,pk,walk,0203_004.8,NB,0203_004.8_NB,      4.00,O625,O625,      1.00,     96.00,     40.00,      0.80,      0.71,         0,      0.09,         0,         0,         0,      0.10,      0.10,         0,         0,         0,         0,         0
All,pk,walk,0203_005.1,NB,0203_005.1_NB,      4.00,O625,O625,      1.00,     99.00,     40.00,      1.09,      1.09,         0,         0,         0,         0,         0,      0.58,      0.58,         0,         0,         0,         0,         0
All,pk,walk,0203_005.4,NB,0203_005.4_NB,      4.00,O625,O625,      1.00,    104.00,     40.00,      1.54,      1.54,         0,         0,         0,         0,         0,      1.54,      1.53,         0,      0.01,         0,         0,         0
All,pk,walk,3438_000.0,NB,3438_000.0_NB,      4.00,O625,O625,      1.00,    107.00,     40.00,      1.38,      1.38,         0,         0,         0,         0,         0,      0.42,      0.39,         0,      0.03,         0,         0,         0
All,pk,walk,3438_000.5,NB,3438_000.5_NB,      4.00,O625,O625,      1.00,    108.00,     40.00,      0.22,      0.22,         0,         0,         0,         0,         0,      0.53,      0.51,         0,      0.02,         0,         0,         0
All,pk,walk,3438_000.7,NB,3438_000.7_NB,      4.00,O625,O625,      1.00,    110.00,     40.00,      1.50,      1.50,         0,         0,         0,         0,         0,      0.90,      0.90,         0,         0,         0,         0,         0
All,pk,walk,3438_000.9,NB,3438_000.9_NB,      4.00,O625,O625,      1.00,    112.00,     40.00,      1.29,      1.29,         0,         0,         0,         0,         0,      0.53,      0.50,         0,      0.03,         0,         0,         0
All,pk,walk,3432_001.7,WB,3432_001.7_WB,      4.00,O625,O625,      1.00,    114.00,     40.00,      2.93,      2.93,         0,         0,         0,         0,         0,      0.52,      0.52,         0,         0,         0,         0,         0
All,pk,walk,3432_001.0,WB,3432_001.0_WB,      4.00,O625,O625,      1.00,    116.00,     40.00,      0.80,      0.80,         0,         0,         0,         0,         0,      1.66,      1.66,         0,         0,         0,         0,         0
All,pk,walk,0235_000.0,NB,0235_000.0_NB,      4.00,O625,O625,      1.00,    118.00,     40.00,      0.03,      0.03,         0,         0,         0,         0,         0,      7.26,      7.26,         0,         0,         0,         0,         0
All,pk,walk,3434_000.4,EB,3434_000.4_EB,      4.00,O625,O625,      1.00,    119.00,     40.00,         0,         0,         0,         0,         0,         0,         0,      1.72,      1.72,         0,         0,         0,         0,         0
All,pk,walk,0097_002.0,EB,0097_002.0_EB,      4.00,O626,O626,      1.00,      1.00,     40.00,      3.33,      3.33,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0108_008.5,SB,0108_008.5_SB,      4.00,O626,O626,      1.00,      4.00,     40.00,      4.11,      4.11,         0,         0,         0,         0,         0,      0.28,      0.28,         0,         0,         0,         0,         0
All,pk,walk,0108_008.0,SB,0108_008.0_SB,      4.00,O626,O626,      1.00,      6.00,     40.00,      0.71,      0.70,         0,         0,         0,         0,      0.01,      0.21,      0.21,         0,         0,         0,         0,         0
All,pk,walk,0108_007.5,SB,0108_007.5_SB,      4.00,O626,O626,      1.00,      7.00,     40.00,      0.05,      0.05,         0,         0,         0,         0,         0,      1.26,      1.26,         0,         0,         0,         0,         0
All,pk,walk,0108_007.0,SB,0108_007.0_SB,      4.00,O626,O626,      1.00,     10.00,     40.00,      3.14,      2.60,         0,         0,         0,         0,      0.54,      1.28,      1.28,         0,         0,         0,         0,         0
All,pk,walk,0108_006.5,SB,0108_006.5_SB,      4.00,O626,O626,      1.00,     11.00,     40.00,      0.49,      0.35,         0,         0,         0,         0,      0.14,      0.21,      0.21,         0,         0,         0,         0,         0
All,pk,walk,0108_006.0,SB,0108_006.0_SB,      4.00,O626,O626,      1.00,     14.00,     40.00,      1.87,      1.69,         0,         0,         0,         0,      0.18,      0.47,      0.47,         0,         0,         0,         0,         0
All,pk,walk,0108_005.5,SB,0108_005.5_SB,      4.00,O626,O626,      1.00,     16.00,     40.00,      2.26,      1.46,         0,         0,         0,         0,      0.80,      0.70,      0.70,         0,         0,         0,         0,         0
All,pk,walk,0108_005.0,SB,0108_005.0_SB,      4.00,O626,O626,      1.00,     17.00,     40.00,      0.01,      0.01,         0,         0,         0,         0,         0,      0.39,      0.39,         0,         0,         0,         0,         0
All,pk,walk,0108_004.0,SB,0108_004.0_SB,      4.00,O626,O626,      1.00,     20.00,     40.00,      3.99,      2.59,         0,         0,         0,         0,      1.40,      1.01,      1.01,         0,         0,         0,         0,         0
All,pk,walk,0108_003.0,EB,0108_003.0_EB,      4.00,O626,O626,      1.00,     22.00,     40.00,     12.15,      8.53,         0,         0,         0,         0,      3.62,      1.38,      1.38,         0,         0,         0,         0,         0
All,pk,walk,0108_002.5,EB,0108_002.5_EB,      4.00,O626,O626,      1.00,     24.00,     40.00,      3.47,      1.25,         0,         0,         0,         0,      2.22,      1.02,      1.02,         0,         0,         0,         0,         0
All,pk,walk,0108_002.0,EB,0108_002.0_EB,      4.00,O626,O626,      1.00,     25.00,     40.00,      0.20,      0.20,         0,         0,         0,         0,         0,      0.21,      0.21,         0,         0,         0,         0,         0
All,pk,walk,0108_001.0,EB,0108_001.0_EB,      4.00,O626,O626,      1.00,     28.00,     40.00,      4.16,      2.83,         0,         0,         0,         0,      1.33,      7.07,      7.07,         0,         0,         0,         0,         0
All,pk,walk,0108_000.7,EB,0108_000.7_EB,      4.00,O626,O626,      1.00,     29.00,     40.00,      0.42,         0,         0,         0,         0,         0,      0.42,         0,         0,         0,         0,         0,         0,         0
